file_path,configs,datasets,environments,policies,utilities,best_module,best_likelihood
lerobot\src\lerobot\annotations\steerable_pipeline\validator.py,6.669882297515869,47.345821380615234,3.6259593963623047,5.452843189239502,12.853198051452637,datasets,47.345821380615234
lerobot\src\lerobot\teleoperators\homunculus\config_homunculus.py,13.791120529174805,5.160391330718994,0.0,0.8265935778617859,1.6212892532348633,configs,13.791120529174805
lerobot\src\lerobot\cameras\zmq\camera_zmq.py,26.67916488647461,16.460256576538086,6.606106758117676,9.914667129516602,15.10973072052002,configs,26.67916488647461
lerobot\tests\mocks\mock_dynamixel.py,1.9961142539978027,9.953221321105957,3.719308853149414,13.94584846496582,5.668368816375732,policies,13.94584846496582
lerobot\src\lerobot\policies\multi_task_dit\__init__.py,1.4580861330032349,2.9254112243652344,1.579874038696289,73.46415710449219,3.9294536113739014,policies,73.46415710449219
lerobot\tests\cameras\test_opencv.py,33.1375846862793,14.33016586303711,7.733607769012451,8.190396308898926,13.593330383300781,configs,33.1375846862793
lerobot\src\lerobot\policies\evo1\evo1_model.py,22.535987854003906,11.791814804077148,3.6616439819335938,73.36295318603516,14.217065811157227,policies,73.36295318603516
lerobot\tests\datasets\test_dataset_metadata.py,24.410655975341797,118.34298706054688,12.102858543395996,6.1993255615234375,22.644710540771484,datasets,118.34298706054688
lerobot\tests\processor\test_policy_robot_bridge.py,23.645893096923828,7.536278247833252,8.707343101501465,27.61458396911621,2.455075979232788,policies,27.61458396911621
lerobot\src\lerobot\__version__.py,0.0,0.0,0.0,0.0,1.0,utilities,1.0
lerobot\examples\lekiwi\evaluate.py,25.404829025268555,54.898677825927734,88.24652099609375,25.003297805786133,15.22257137298584,environments,88.24652099609375
lerobot\src\lerobot\annotations\steerable_pipeline\modules\general_vqa.py,25.732152938842773,40.37129211425781,8.269975662231445,7.081220626831055,23.1214599609375,datasets,40.37129211425781
lerobot\tests\configs\test_plugin_loading.py,69.93753814697266,8.699505805969238,3.7930078506469727,10.444228172302246,8.45898723602295,configs,69.93753814697266
lerobot\tests\datasets\test_delta_timestamps.py,0.7095345854759216,93.97574615478516,3.806673526763916,3.5354015827178955,5.473470211029053,datasets,93.97574615478516
lerobot\tests\processor\test_gaussian_actor_processor.py,26.26849937438965,24.01947593688965,6.206907272338867,21.9334716796875,7.052633762359619,configs,26.26849937438965
